"pos","name","date","time","map"
"72","Bless","21/08/13","11.196","thewill33"
"73","Mazas","05/08/12","11.271","thewill33"
"74","nida_int","21/08/13","11.324","thewill33"
"75","NLO","24/08/14","11.344","thewill33"
"76","pizzan","29/03/19","11.504","thewill33"
"77","Death_Jump","18/11/13","11.520","thewill33"
"78","Moi","14/11/17","12.101","thewill33"
"79","tru","15/03/18","22.290","thewill33"
"80","Tofik","13/11/17","26.297","thewill33"
"1","Lofas","10/11/14","137.420","thewill34"
"2","ace","25/10/17","178.852","thewill34"
"3","Kr3w","27/10/17","196.231","thewill34"
"4","Rambler","26/10/17","258.870","thewill34"
"5","ins","26/10/17","302.363","thewill34"
"6","Stoner","24/10/17","313.078","thewill34"
"7","prd","24/10/17","321.979","thewill34"
"8","santher","10/11/14","473.932","thewill34"
"9","zerosignal","25/10/17","2477.001","thewill34"
"1","Killa","23/12/17","27.557","thewill35"
"2","ds.ads","30/10/12","27.709","thewill35"
"3","prd","05/04/16","27.714","thewill35"
"4","yogurt","23/12/17","28.033","thewill35"
"5","APKIS","23/12/17","28.367","thewill35"
"6","Cleaner","23/12/17","28.488","thewill35"
"7","santher","30/10/12","28.530","thewill35"
"8","UniBG","30/10/12","28.852","thewill35"
"9","ace","05/04/16","28.928","thewill35"
"10","draxi","22/11/18","29.040","thewill35"
"11","[3M.ROSS]","19/03/15","29.135","thewill35"
"12","OpkeZ","04/07/12","29.188","thewill35"
